Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
언제나 네가 어디에 있든,하현상,36875094,2023.10.17,52,"Stay by my side, forever
You’re always on my mind
Oh everyday with love
I'm always on top of the world
Because of you

Let’s take a leap of faith
Don’t hesitate to hold my hand

Come, just a little more, a little more,
a little more, a little more,
Closer to me, Once more

Yes, Just a little more a little more,
A little more a little more,
Closer to me, Once more

I know it’s hard to trust me,
Baby that’s alright
I’ll be waiting for you all the time
Tell me when you’re ready,
Baby call my name
I’m here with open arms
I’ll be your everything
that you want me to be
I promise you

Let’s take a leap of faith
Don’t hesitate to hold my hand

Come, just a little more, a little more,
a little more, a little more,
Closer to me, Once more

Yes, Just a little more a little more,
A little more a little more,
Closer to me, Once more

(One more step, baby, one more step)
Once more
(One more step, baby, one more step)
Once more
(One more step, baby, one more step)
You and I

Stay by my side, forever
You’re always on my mind
Oh Everyday with love
I'm always on top of the world
Because of you"
긴 한숨을 내뱉고,윤언니,36876533,2023.10.17,23,"외로운 날에 외로운 나
나 홀로 남아있어
괴로운 하루 위태로운 밤
나 너를 닮아있어 너무나
i can't wait
i can't wait any longer
i can't wait
i can't wait any longer
외로운 날 외로운 나
괴로운 하루 위태로운 밤
나 홀로 남아있어 baby
나 너를 닮아있어 baby
외로운 날 외로운 나
괴로운 하루 위태로운 밤
나 홀로 남아있어 baby
난 너를 닮아
so i can't wait
i can't wait any longer
i can't wait
i can't wait any longer
i can't wait
i can't wait
i can't wait
i can't wait
i can't wait
i can't wait
i can't wait
i can't wait
i can't wait
i can't wait"
이별을 말하고,백그림,36874630,2023.10.17,47,"Plenty of years have flown since I left my home
and I still miss every little thing there
Carrying my backpack I headed to the station
The train will soon take me home safe

Places I spent time in my old neighborhood
I wonder if they all changed too
Everywhere I left my footprint back then
they’ll welcome me once I get there

I’m flying way back to time
that I miss the most in all of my life
One little happiest child
I recall he always had that smile
 
Do you remember the picture of us that
we took on the sofa all together
I thought when I grow up I’ll have another chance
but it never happened again

I’m flying way back to time
that I miss the most in all of my life
One little happiest child
I recall he always had that smile

Time pushes me away
far from home every day
I guess that’s the way it’s supposed to be
But wherever I stay as long as I know
the way back I’ll be fine

I’m flying way back to time
that I miss the most in all of my life
One little happiest child
I recall he always had that smile"
SHOWINDOW (feat.WÉREMA),LONELEE,36875438,2023.10.16,132,"Parking lot 우리 집 지하
차 안에서 타고 가는 리듬을 밟아
goodvibe 날씨도 좋아
파란 하늘과 따뜻한 햇살의 조화

신호 대기 없이 흘러가는 거리
바람이 쓰다듬어주는 탈색 머리
창밖으로 뻗은 손으로
만져보는 기분 좋은 공기

아침부터 날아가는 기분
가벼운 걸음 baby
뭐든지 날 위한듯한 기분이야
안 좋은 시간은 잠시인 것뿐이야
떠오르는 악상들을 그려내
무수한 가능성이 내게 말을 거네
나는 변해 그게 편해
내일을 위해 yeah

You know, we got hell of a life
Can’t we all just live high
Cuz nothings gonna hurt me, hurt me baby
There ain’t nothin to phase me girl
We got hell of a life
You don’t gotta live on
With the problems we be facing, facing baby
We’ll find a better way somehow

걸음이 바쁜 길 위
사이로 보이는 사람들을 지나치며
알고리즘 이끌림
좋은 건 남겨둘게
이 기분을 갖게
언제든지 다시
꺼내보는 사진 속에
표시해둔 오늘 의미

You know, we got hell of a life
Can’t we all just live high
Cuz nothings gonna hurt me, hurt me baby
There ain’t nothin to phase me girl
We got hell of a life
You don’t gotta live on
With the problems we be facing, facing baby
We’ll find a better way somehow

혼자만의 시간들을
충분하게 음미해 봐
놓치고 지낸 것들도

마냥 시끄럽던 소음들조차
새롭게 들리는 것 같아
다른 시선을 갖게 돼
다른 세상이 열리네

You know, we got hell of a life
Can’t we all just live high
Cuz nothings gonna hurt me, hurt me baby
There ain’t nothin to phase me girl
We got hell of a life
You don’t gotta live on
With the problems we be facing, facing baby
We’ll find a better way somehow"
당신이 좋더라구요,최성수,36875369,2023.10.16,98,"날이 갈수록 멀어져
내가 알던 넌 사라지고
맘이 다 뜬 널 이젠 떠나
타들어가 우리 둘 사이
이젠 매일 서롤 밀어내
매번 애써 아닌척해도
You give me feel so low
You know that I have been alone
I want you to be sick when I turn around
And I, I don't know about your love
바뀌진 않을까
또다시 돌아오는 맘이
이젠 지겨워
반복되는 것도
I'm sick of hate or love
I'm sick of tired hate or love
지금 당장이라도
또 깨질듯한 유리인걸
Oh baby sick and tired hate or love
말이 갈수록 적어져
너를 알던 난 사라지고
의미 없는 말들만 남아
끝이란 걸 넌 알잖아
이젠 매일 서롤 밀어내
매번 애써 아닌척해도
You give me feel so low
You know that I have been alone
I want you to be sick when I turn around
And I, I don't know about your love
바뀌진 않을까
또다시 돌아오는 맘이
이젠 지겨워
반복되는 것도
I'm sick of hate or love
I'm sick of tired hate or love
지금 당장이라도
또 깨질듯한 유리인걸
Oh baby sick and tired hate or love"
Just A Feeling (it's Live ver.),정용화,36873668,2023.10.16,32,"늘 외로움은 늪이고
날 깊은 바다로 눕혀
우리는 떠밀려 가고
파도가 밀려오기 전
더 깊게 숨을 참아도
더 깊이 질식하는 숨
한 번 더 숨을 참아

우리의 빛깔은 푸르고
일렁이는 indigo blue waves
우릴 떠밀어
더 깊게 I’ll drown in the deep blue sea
감춰진 감정을 푸르고
일렁이는 네 눈빛 속에
더 깊이 떠밀려
더 깊게 I’ll drown in the deep blue sea

넌 짙은 푸른빛으로
점점 더 변할 것 같아
노력해 숨을 참아도
난 닿지 않아
기억은 자라날수록
더 불안해지는 숨
떠밀려 질식하기 전
한 번 더 숨을 참아

우리의 빛깔은 푸르고
일렁이는 indigo blue waves
우릴 떠밀어
더 깊게 I’ll drown in the deep blue sea
감춰진 감정을 푸르고
일렁이는 네 눈빛 속에
더 깊이 떠밀려
더 깊게 I’ll drown in the deep blue sea

이대로 끝나고 나면 찰나로 사라질 텐데"
Wen Moon,이터니티 (IITERNITI),36873561,2023.10.16,48,"맑은 눈빛 세한 기분
집중할 땐 노캔끼고
난 말야 그딴 건 신경 안 써

스뮤든다

뻔한 인생 Fun Fun하게
이런저런 말 많아도
난 말야 그딴 건 신경 안 써

스뮤든다

세상에서 제일 좋은 건
내가 모두 다 해야 돼
답은 정해졌어
내 말이 맞는 거야 그런 거야

넌 나에게
스뮤든다 스뮤든다 스뮤든다
내 매력으로
Everything is alright
Everything is so good
그 누가 뭐란대도 내게 스뮤든다

알아서 잘 좀 하세요
딱 깔끔하고 센스 있게
아 몰랑 어쩔티비 킹받쥬

스뮤든다

세상에서 제일 싫은 건
네가 모두 다 해야 돼
진실은 언제나 하나야
그렇다면 그런 거야

넌 나에게
스뮤든다 스뮤든다 스뮤든다
내 매력으로
Everything is alright
Everything is so good
그 누가 뭐란대도 내게 스뮤든다

'세상이 참 편해졌다’ 말해도
‘라떼는 말야’라고 말해도
기분 나쁘게 듣지 말래도
어차피 아무것도 바뀌지 않는 걸
Oh 넌 그냥 꺼져 제발 그냥 꺼져
그렇게 변해 갈 테니
넌 너의 길을 가
난 나의 길을 갈게

Yo! 자신 있으면 들어와 봐
우리가 누군지는 알고 덤벼라
고민해 봤자 너희들은 답이 없지
받아 쓸 준비가 됐다면 uh!
S to the M to the U
모든 게 네가 하는 것과는 다른 수준 uh!
S to the M to the U
Yeah cuz I’m lookin' down on the opps!

스뮤든다 스뮤든다 스뮤든다
내 매력으로
Everything is alright
Everything is so good
그 누가 뭐란대도 내게 스뮤든다

스뮤든다 Oh! 스뮤든다 스뮤든다
너 자신 있으면 들어와 봐 Yeah!
Everything is alright
Everything is so good
그 누가 뭐란대도 내게 스뮤든다"
그대를 사랑하는 10가지 이유,ADORA,36872941,2023.10.16,50,"so what you wanna do, bae
빛을 잃어버린 starlight
Running through the night
지난 꿈을 돌아봐

인생은 ride Roller Coaster
햇살 가득한 낮
또 파도치는 밤
Still I don't know what is life

So what you wanna do?
Guess what you want
You can dream everything
Think about it, girl
망설여 why
You can take your time
So that you can just rest and calm your mind

쉼없이 달려와
많이 지친 너
이젠 돌아볼 time
네 맘

다른 길로 걸어도 좋아
정해진 답은 없잖아
We're driving away, sailing away,
sailing away

시린 파도가 칠 땐
닻이 되어줄게, 영원히 함께 할게
내게 기대도 돼 내게 기대도 돼

You should listen to what your heart says
Life's irreversible
You don't even know you've been hurt
깊은 가슴 속의 꿈
더는 숨겨두지마

푸르게 짙어진 밤에도
밝게 빛나 너란 별
I know you're drippin drippin drippin drippin
Can shine like a star, brighter than stars

힘든 하루의 끝엔
내게 기대 쉬어 baby
I'll always always always beside you

다른 길로 걸어도 좋아
정해진 답은 없잖아
We're driving away, sailing away,
sailing away

시린 파도가 칠 땐
닻이 되어줄게, 영원히 함께 할게
내게 기대도 돼 내게 기대도 돼"
화 좀 풀어봐,폴킴,36872598,2023.10.15,743,"처음 느낀 설렘에 자꾸만 너를 떠올려
이런 내가 좀 낯설어
일부러 의식해도 자꾸만 올라가 입꼬리 (woo)
네게 들킬까 봐 맘 졸여
익숙하게만 홀로
보냈던 날들이
그러다 네가 문득
내 마음에 찾아와
똑같던 내 하루를
한줄기 바람으로 물들여
Maybe I'll fall in love with you 이렇게
어쩌면 난
기다려왔을지 몰라
이런 순간
Oh, I wish I could be your love
어떻게 말하면
이런 내 맘 닿을까 (oh) I love you
만약에 그게 나라면
네가 찾는 그 사랑 (your love)
나의 행복을 네게 줄게
오늘도 난 고민해
너에게 건넬 첫 마디 (Hello, Hello)
어떤 표정을 지을까
무심한 말투 속 살짝 숨겨 놓았지 진짜 내 맘 (woo)
Baby I'll fall in love with you 이렇게
어쩌면 난
기다려왔을지 몰라
이런 사랑
Oh, I wish I could be your love
어떻게 말하면
이런 내 맘 닿을까 (oh) I love you
만약에 그게 나라면
네가 찾는 그 사랑 (your love)
나의 행복을 네게 줄게
난 말해 주고 싶어
네 곁에 있고 싶어
너는 내 소중한 사람
난 보여 주고 싶어
네가 물들인 나의 하늘을
이제는 다가갈게 I'll be with you
Oh, I wish I could be your love
어떻게 말하면
이런 내 맘 닿을까 (oh) I love you
만약에 그게 나라면
네가 찾는 그 사랑 (your love)
나의 행복을 네게 줄게
I can show you my love
I can show you my love everyday
나의 행복을 네게 줄게"
이별을 이렇게 할 줄은 몰랐어,란 (RAN),36873392,2023.10.15,409,"Oh hey
It’s been a weekend since we’ve spoken
and here i thought that things had gone well
Oh hey
I heard from your friends that you’re taken
you should’ve made that clear ‘fore i fell
cuz ever since we met
I’m thinking of you, you’re thinking of him
and now girl i feel sick
when i think of your hands all over his skin
I call but not reaching
and maybe i don’t know anything
but i never thought you’d string me along

i don’t mean to be bitter
cuz i still treasure moments with you
cuz i can’t help but remember
when you said it was always us two
and maybe i could be better
and we’ll go back to how we used to
(how we used to, how we used to no)

Ive been dreaming of you girl ever since you’re gone
And the things we go through I admit it’s my fault
And I know its cuz of you that we’re still here at all
Ive been dreaming of you girl ever since you’re gone

Can we just speak
just for a moment for second
Know it’s been weeks
can we take time to reminisce
I don’t need to know why you left me its irrelevant
I just want some closure cuz I don’t want resentment to you
No i don’t mean for you to feel blame
lets clear any misunderstanding
but maybe if you see me that way
I won’t be left waiting here standing
cuz I been waiting for you anyway
And I hope that our time meant something to you
and maybe
we could reconnect one day

i don’t mean to be bitter
cuz i still treasure moments with you
cuz i can’t help but remember
when you said it was always us two
and maybe i could be better
and we’ll go back to how we used to
(how we used to, how we used to no)

Ive been dreaming of you girl ever since you’re gone
And the things we go through I admit it’s my fault
And I know its cuz of you that we’re still here at all
Ive been dreaming of you girl ever since you’re gone

Ive been dreaming of you girl ever since you’re gone
And the things we go through I admit it’s my fault
And I know its cuz of you that we’re still here at all
Ive been dreaming of you girl ever since you’re gone"
유리의 성 (Castle of Glass),마크툽 (MAKTUB),36871736,2023.10.14,"1,648","이제 나 알게됐죠
늘 부족했던 나를
감싸준 당신이죠
기다림에 지쳐있던 그대
내손을 잡아봐요
힘겨웠던 우리 지난 날
모두다 잊을수 있죠
(그대 곁에 내가 있어요)
쓸쓸하게 혼자였던 그길도
이젠 내가 함께 할께요
You are my everything
always my everything
언제나 내 맘속에 my everything
영원히 그대 my everything
You are my everything
언제나 내 맘속에 my everything
영원히 그대

이제 나 깨달았죠
늘 부족했던 내게
소중한 당신이죠
그리움에 늘 기대왔던 그대
내 품에 안겨봐요
오랜시간 나를 지켜준
당신께 말할수 있죠
(그대 항상 나 고마워요)
수 많았던 그대 외로운 날들
이제는 함께 할께요
You are my everything
always my everything
언제나 내 맘속에 my everything
영원히 그대 my everything
You are my everything
언제나 내 맘속에 my everything
영원히 그대
뒤 돌아보면 참 바보같던 내 모습이죠
고개들어 그대 나를 봐요
힘들었나요 용서해요 이젠
내 손을 잡고 나 영원토록 그대
You are my everything
always my everything
언제나 내 맘속에 my everything
영원히 그대 my everything
You are my everything
언제나 내 맘속에 my everything
영원히 그대 영원히 그대
my everything You are my everything
언제나 내 맘속에 my everything
영원히 그대
my everything
You are my everything
언제나 내 맘속에 my everything
영원히 그대 my everything"
Occam's Razor,"딥플로우, JJK",36871824,2023.10.15,68,"새 집으로가 널 잊을까
가구들은 다 버리고 갈까 봐
정리하던 사이 또 든 생각
'너랑 난 참 많은 걸 나눴구나'
New friends
집들이 오케이
내 친구랑 네 친구
손 닿으면 누구든 다 불러
아참 걔만 빼
누구긴 누구야 내 Ex
암튼 그렇게 됐어
취기 오면 괜찮겠지
편히 누워있다가도 불편해
괜히 그랬나 정말
후회할 것 같아 아
난 몰라 아 ㅏ
이쯤에서 말할 거 있는데
야 잠깐만
넌 내 목소리를 알잖아
이 노래 들리면 나야
구차해서 너에게 연락도 못해
노래를 하잖아
잘 지내는 것 같아도
매일 입에 담아 널
넌 모르겠지 날
Wait a minute Wait a minute
I think I'm losing my mind
너의 생각만 하는 건 착각일까
네가 좋아하던 멜로디
나도 모르게 흥얼거리는 내가 싫어
네가 선물한 술잔 안에
괜히 이것저것 타먹어 봐도 별 소용없어
I want you to come back to my place 미치겠어
Baby 할 말이 남아있어
한 번만 돌아봐줘
야 잠깐만
넌 내 목소리를 알잖아
이 노래 들리면 나야
구차해서 너에게 연락도 못해
노래를 하잖아
잘 지내는 것 같아도
매일 눈에 담아 널
넌 모르겠지 날
눈 감고 있자
너 안 보이게
항상 긴장해
너 안 떠오르게
바짝 마른 입은
떨어지지 않아
이젠 뗄 필요도 없네
야 잠깐만
넌 내 목소리를 알잖아
이 노래 들리면 나야
구차해서 너에게 연락도 못해
잘 지내는 것 같다 넌
아무리 불러도
넌 모르겠지만"
나빠서 그래,IRI,36872625,2023.10.14,430,"그대 발을 맞추고
이제 내게 말해요
지금 이 나쁜 세상은
전부 다 거짓이라고

우린 숨을 참은 채
서로 눈을 감고서
지금 이 세상에서
벗어나는 상상을 하고

어지러운데,
모두 나를 싫어해
내가 뭐를
그렇게 잘못 했을까
이제 난

너무 읽기 힘든데
그런 속마음 따윈
내가 너를
어떻게 이해할 수 있을 것 같아

까만 밤이 지나고서
여린 빛에 눈을 뜨고
우리는 꿈에서 깨
서툰 박자에 춤을 추고

따뜻했던 작은 손도
얇게 빛난 너의 눈도
이제는 차가운 내
방안 속 깊은 꿈이 되겠네

그대 내게 말한 게
모두 흩어지지
않는다는 걸 안다면
난 절대로 놓지 않아요

나는 눈을 뜨고도
남은 작은 향기에
흐려지는 생각들을
탓하고선 날 싫어해

어지러운데,
모두 나를 싫어해
내가 뭐를
그렇게 잘못 했을까
이제 난

너무 읽기 힘든데
그런 속마음 따윈
내가 너를
어떻게 이해할 수 있을 것 같아

까만 밤이 지나고서
여린 빛에 눈을 뜨고
우리는 꿈에서 깨
서툰 박자에 춤을 추고

따뜻했던 작은 손도
얇게 빛난 너의 눈도
이제는 차가운 내
방안 속 깊은 꿈이 되겠네

얇게 빛난 눈동자도
선명하던 목소리도
끝이 다른 얘기에선
너와 같은 날이 될까

우린 같은 꿈을 꾸고
우린 다른 잠을 깨서
결국 서툰 표정 속에
흐릿해진 너를 찾아가

까만 밤이 지나고서
여린 빛에 눈을 뜨고
우리는 꿈에서 깨
서툰 박자에 춤을 추고

따뜻했던 작은 손도
얇게 빛난 너의 눈도
이제는 차가운 내
방안 속 깊은 꿈이 되겠네"
Tears Pouring Down,휘찬 (오메가엑스),36871542,2023.10.14,322,"Let’s just be honest, I think I love you
Let’s just be honest, do you want me too
I brought you flowers like you
And how do I look, yeah
I like you, I like you
So let’s just be honest from now on

Hey, what’s up
You got any plans for tonight
It’s getting really cold outside
I hope you would be my own wife
Wait, that’s too straight forward
I never felt like this before
It’s dizzy
I’m drinking all night long

I just wish I was with you
Drinking too much soda
Waiting for you all night
Oh baby I just wish I was with you
I think I need a time out
It’s getting late, the lights out, oh

Let’s just be honest, I think I love you
Let’s just be honest, do you want me too
I brought you flowers like you
And how do I look, yeah
I like you, I like you
So let’s just be honest from now on

Oh what you wanna do
Do what you wanted to
Be what you wanted to be

I’mma be a super star
Hitting the charts
Get on a brand new Mercedes
You on my side
Let’s go for a ride
I’mma take you out tonight

I just wish I was with you
Drinking too much soda
Waiting for you all night
Oh baby I just wish I was with you
I think I need a time out
It’s getting late, the lights out, oh

Let’s just be honest, I think I love you
Let’s just be honest, do you want me too
I brought you flowers like you
And how do I look, yeah
I like you, I like you
So let’s just be honest from now"
My Everything,"신용재 (2F), Paul Blanco",36872790,2023.10.14,177,"한 송이 장미를 종이에 곱게 싸서
어제도 오늘도 하루같이 기다리네
그대의 창문은 열릴 줄 모르니
사랑의 달빛으로 노크를 해야지

오오오 내 사랑 바람결에 창을 열고
달빛 미소 출렁이며 행복의 단꿈을 꾸어라

오오오 내 사랑 그대 드릴 꽃 한 송이
별빛 미소 출렁이면 마음의 창문을 열어라

한 송이 장미를 종이에 곱게 싸서
어제도 오늘도 하루같이 기다리네
그대의 창문은 열릴 줄 모르니
사랑의 달빛으로 노크를 해야지

오오오 내 사랑 바람결에 창을 열고
달빛 미소 출렁이며 행복의 단꿈을 꾸어라

오오오 내 사랑 그대 드릴 꽃 한 송이
별빛 미소 출렁이면 마음의 창문을 열어라

오오오 내 사랑 그대 드릴 꽃 한 송이
별빛 미소 출렁이면 마음의 창문을 열어라

오오오 내 사랑 그대 드릴 꽃 한 송이
별빛 미소 출렁이면 마음의 창문을 열어라
마음의 창문을 열어라
마음의 창문을 열어라"
"야, 잠깐만 ! (whvts Remix) (Feat. 황세현 (h3hyeon))",whvts,36871830,2023.10.14,188,"가끔은 글을 써줘 내게
너란 사람에 대해
궁금해 난 매일매일
퇴근한 뒤에 너의 집은
어떤 풍경인지에 대해
나는 궁금해
지금 보다 좀 더 가까이에서
보면 너는 어떤지
가끔은 글을 써줘 내게
궁금해 난 너에 대해

지금 넌 밥을 먹고 있는지
그건 또 좋아하는 음식인지
그러면 그게 뭔지 나는 궁금해
이번에 나온 영화를 봤는지
혹시 너 노팅힐을 봤는지
힙합 알앤비를 좋아하는지에 대해

궁금해 난
궁금해 난
궁금해 전부
내게 글을 써줘
글을 써줘
작가인 것처럼

가끔은 글을 써줘 내게
너란 사람에 대해
궁금해 난 매일매일
퇴근한 뒤에 너의 집엔
어떤 풍경인지에 대해
나는 궁금해
지금 보다 좀 더 가까이에서
보면 너는 어떤지
가끔은 글을 써줘 내게
궁금해 난 너에 대해

아침과 밤 뭘 좋아할까
눈을 뜨면 어떤 색 하늘을 볼까
마음은 타이밍이 중요하다는데
우리는 얼마나 큰 시차가 있을까
밥을 먹을 때도
잠에 들 때도
할 일 없을 때 널
생각하는 날 보면
궁금해 미쳐가는 내 모습이 이상해

널 알게 된 후론 매일이 소설같아
다음 장을 기다리고 있어
어서 글을 써줘 결말을 알려줘

가끔은 글을 써줘 내게
너란 사람에 대해
궁금해 난 매일매일
퇴근한 뒤에 너의 집엔
어떤 풍경인지에 대해
나는 궁금해
지금 보다 좀 더 가까이에서
보면 너는 어떤지
가끔은 글을 써줘 내게
궁금해 난 너에 대해"
Re : 다시,"67th미스코리아, The One (더원)",36872633,2023.10.13,87,"oddy oddy oddy oddy yeh
이런 이상한 게
우린 안 이상한데

oddy oddy oddy oddy yeh
이런 이상한 게
우린 안 이상한데

무슨 소리 하는 거야 너
너무 귀여운 걸 Don’t you know
You got me saying 무조건 다 yes

뭐든 해줄 거니까 다 말만 해
너의 아이도 봐줄게
손을 잡고 데려갈게
Ice cream store or wherever

너가 되어보는 것부터 시작해 I’ll be your miniature
닮아있던 것들은 뒤로 뒤로 나중으로 보내서
즐겨 보는 거야 이 기분을
I know I know it's unfair game
c’mon babe ma oddy luv

어디 어디 어디 어디에
이런 이상한 게
우린 안 이상한데

어디 어디 어디 어디에
이런 이상한 게
우린 안 이상한데

그래 이 순간을 놓지 마 너의 그 모습은 말해 something
Why you so fine
baby why you so fine

언제부터 그렇게 제정신이었다고 Don’t care
I don’t care at all
Baby, we don’t care at all

너가 되어보는 것부터 시작해 I’ll be your miniature
닮아있던 것들은 뒤로 뒤로 나중으로 보내서
즐겨 보는 거야 이 기분을
I know I know it's unfair game
c’mon babe ma oddy luv

어디 어디 어디 어디에
이런 이상한 게
우린 안 이상한데

어디 어디 어디 어디에
이런 이상한 게
우린 안 이상한데

I can be whatever you want, babe
I can do whatever you want, oddy love
I can be your dumb
your lovey dovey oddy
your oddy
your oddy
your oddy"
낙엽,크루셜스타 (CRUCiAL STAR),36870837,2023.10.12,"7,291","낮엔 아직 더워
꽉 막힌 너 땜에
밤엔 아직 추워
쌀쌀맞은 기분
너네 장단에
안 맞춰 My way
답은 간단해
내 입맛대로 Runway
되려 고맙네
다 바빠 보이길래
난 더 우아 우아하게

(오늘도 난 걸쳐)
후디에 반바지
(오늘 같은 날씨엔)
후디에 반바지
입고 당당하게 걸어
나를 보면 다 얼음
나를 담아 네 맘에
난 매일 밤이
레드 카펫 위

더는 없어 후회도
저건 아무 의미도
겉모습만 Beauty
그게 전부면 너네끼리
놀아봐 놀아봐 놀아봐
(Umm umm umm umm)
All about all about all about me
(Umm umm umm umm)
난 춥지도 덥지도 않게
적당한 밸런스 느낌을 알지
(So every day)
우아 우아하게

(오늘도 난 걸쳐)
후디에 반바지
(오늘 같은 날씨엔)
후디에 반바지
입고 당당하게 걸어
나를 보면 다 얼음
나를 담아 네 맘에
난 매일 밤이
레드 카펫 위

(1 2 3 4)
(오늘도 난 멋져)
후디에 반바지
(Styling은 natural)
후디에 반바지
입고 당당하게 걸어
나를 보면 다 얼음
나를 담아 네 맘에
난 매일 밤이
레드 카펫 위

La la la la
La la la la
La la la la
La la la la
입고 당당하게 걸어
나를 보면 다 얼음
나를 담아 네 맘에
난 매일 밤이
레드 카펫 위"
Dress,테종,36872260,2023.10.12,"3,313","흘러나온 리듬 속에 Vibe
Feelin’ so good 우리만의 Sign
끄덕이며 마주 보는 Eyes
Every time

네 눈빛은 달의 색을 내
하루 종일 그 속을 헤엄치네
매 순간이 너로 변해
Baby don’t stop

난 숨이 탁 오른 기분에
널 향해 점점 발을 떼
All night long 이 기분에

미쳐가 난 In The Mood
넌 몰랐던 새로운 You
너의 깊이 감춰있던 Movin’ Movin’
즐겨 이 Feelin’

빠져들어 In The Mood
온 감각의 끝은 You
그저 이끌림을 따라 Groovin’ Groovin’
더 깊이 Fallin’

Come on baby, It’s necessary
너만의 Tone 취해가는 Breathe
점점 퍼져가는 Beat
Every time

더 깊어져 나의 모든 게
너와 있는 매 순간에
All night long 그 눈빛에

미쳐가 난 In The Mood
넌 몰랐던 새로운 You
너의 깊이 감춰있던 Movin’ Movin’
즐겨 이 Feelin’

빠져들어 In The Mood
온 감각의 끝은 You
그저 이끌림을 따라 Groovin’ Groovin’
더 깊이 Fallin’

Cause you’re always in the mood
Cause you’re always in the mood
Cause you’re always in the

완벽하잖아 매 순간이
접어둘래 난 생각 따윈
Yeah 그냥 이렇게 빠져 Come in

너도 느껴봐 Know what I feel
아침이 밝아올 때까지
지금 이대로 We go vibin’

미쳐가 난 In The Mood
넌 몰랐던 새로운 You
너의 깊이 감춰있던 Movin’ Movin’
즐겨 이 Feelin’

빠져들어 In The Mood
온 감각의 끝은 You
그저 이끌림을 따라 Groovin’ Groovin’
더 깊이 Fallin’

Cause you’re always in the mood
Cause you’re always in the mood
Cause you’re always in the

In the mood in the mood in the mood
In the mood in the mood in the mood
Cause you’re always in the"
그것도 아니더라고,Mingginyu (밍기뉴),36867063,2023.10.13,64,"모든게 날카로워 보였어
네 주위 사람들이 널 모르고 하던 그 말이
칼이 되어 상처가 남을까봐 괜히
난 빌었어 너만의 도피처가 되길

난 바랬어 딱 원했던 만큼만
힘들어 하고 아팠음 했지만
마음대로 되는게 하나 없던 너와 나
서로를 피해서 도망치듯이 빠져나와

우연히 길을 걷다가 나타난
외딴섬 위에 너란 꽃이 피어나고
바람이 세게 불어 손을 잡아
힘들면 도망가자 여길 떠나

oh when her eyes so bright
take me another site
too late , so then
run away, go there

하얗게 멀은 나의
눈에 이끌려가
there's no way, so then
it's our island

only stare out your light
run away, go there

give me advise it's right
run away, go there

목적이 되어준다면
give me to your side
there's no way, so then
it's our island

내게 기대고 싶다면
어깨를 줄게
몇 시간도 남지않은 하루
널 위해 쓸게
혼자 있기엔 너무 넓은
침대 머리맡에
편하게 기대누워
전부 들어줄게
말하기 싫다면 안해도 돼
어차피 우리에게 시간은 많아
불편하다하면 내가 뭐가 돼
의심하지말고 나를 안아
저 노을이 저물어 갈 때
유독 너의 눈동자안에
바다같이 뭔가 고여
곧 넘쳐버릴 것만 같아서 그래

우연히 길을 걷다가 나타나,
내 마음속에도 너란 꽃이 피어나고
바람이 세게 불어도 괜찮아
힘들면 도망가자 여길 떠나

oh when her eyes so bright
take me another site
too late , so then
run away, go there

하얗게 멀은 나의
눈에 이끌려가
there's no way, so then
it's our island

only stare out your light
run away, go there

give me advise it's right
run away, go there

목적이 되어준다면
give me to your side
there's no way, so then
it's our island"
후디에 반바지,이효리,36864824,2023.10.13,66,"오죽하면 너를 찾아 매일 mayday
어서 나를 당겨 줄래 너의 게임에 woo

꿈에 나온 그녀는 대체 어디로
궁금해져 이젠 내가 어케될지도 right now

원했어 난
처음에만 느낄 수 있는 감정

오랜만에 왔어
너와 발을 맞춰

넋이 나가 머릿속은 너로 번져

All right all right 시간 다 됐어
가고 싶어 우리만의 fairy tale

너만 몰라 기다려 계속
갖고 싶어 너는 마치 테디베어

부르면 달려가
그러면 너와 나

구름에 몸을 싣고
가자 준비된 paradise

왔다 갔다 모르겠어 나
드라마처럼 되고 싶어 떠올려보는 morning

Oh 사실 난 너가 옆에 있으면 딴청 피우게 돼
어색해 보일까 너무 티가 날까? 무심한 척해

아무도 모르게 네 손을 잡을래
못 이기는 척 이젠 넘어와줄래

that i need you
너와 미래를 그려 보고 싶어 girl

같이 놀래 말을 건네
아무도 없는 곳에 비친 sunset

너는 어때 말해 줄래
너와 손끝이 닿길바래 love

다가가 one two three & four
조금 낯 간지러운 입맞춤

난 원해 더 많은 애정 표현들
아끼지 않았으면 해

feelin like 어떤 날은 또 미워
시간이 지나면 금세 또 풀려

거짓말은 never no
But 나는 너 앞에 선 순애보

우리가 사랑이라면 눈을 떠볼래
다른 말로 지금 내가 하는 말은 고백

거짓말은 never no
But 나는 너 앞에 선 순애보

조금 서투른 고백이지만
눈 딱 감고 네게 꺼내보는 말

감았던 눈을 떠보니 그녀가 내 앞에
걸었어 너에게 모든 걸 전부다 줄게

말해줄래 너의 맘에 babe
들어가고 싶은걸

Oh 사실 난 너가 옆에 있으면 딴청 피우게 돼
어색해 보일까 너무 티가 날까? 무심한 척해

아무도 모르게 네 손을 잡을래
못 이기는 척 이젠 넘어와줄래

that i need you
너와 미래를 그려 보고 싶어 girl"
