Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
가끔 생각이 나는 너,한경일,36836647,2023.09.27,101,"나도 알아 내가 나빴지
But I won’t give no apologizes
시간이 많이도 흘렀지
그 사이에 많이도 변했지
너가 못 알아볼 정도로
아직 못 만족해 이 정도로
벌었지 돈
but I want some more
Back then I only had u
Now look at me baby I’m flexin’ as f
F – F – F – F – F
Fought Fought Fought Fought Fought
We f – , f – , f – , f – , f –
We fought , fought , fought , fought , fought
나도 알아 넌 참 착했지
근데 미안하지 않아 왜인지
널 두고 I f – with some hoes
넌 알면서 모른 척 했었지
널 잃어버린 대가는 달았지
손목에만 찼으니 백 단위를
전부 다 바꾸고 싶었기에
I’m ballin ballin ballin till the end
Baby my life just goin’ like a f – movie
나 빼곤 여기 없는 듯해 pro 다 newbie
Baby 난 된 듯해 내가 바라던 내 모습
But why am I missin’ the old me
나도 알아 내가 나빴지
But I won’t give no apologizes
시간이 많이도 흘렀지
그 사이에 많이도 변했지
너가 못 알아볼 정도로
아직 못 만족해 이 정도로
벌었지 돈
but I want some more
Back then I only had u
Spend couple thousand at the store and couple more on drugs
차가운 내 심장을 녹여 with M
너가 남긴 자리는 파란 내 돈으로 전부 채워졌고
솔직히 난 그거면 돼
1 shawty that I lost
then it’s 2 more that I got
3? 만족 못 해 난
pour dat 4 and I’d be faded
But I won’t give no apologizes
사실 고맙다면 네게 고맙지
But I won’t give no apol@#$%@ yeah
사람은 변해 사랑은 뻔해
너가 떠나가도 이 돈은 안 변해
사람은 변해 나조차 변했네
너가 못 알아볼 정도로 변했네
사람은 뻔해 너는 뭘 원해?
난 아무도 안 믿어 그게 제일 편해
어차피 다 거짓말이라는 건
눈이 풀린 채로 봐도 전부 다 뻔해
We f – , f – , f –
We fought , fought , fought , fought , fought
We f – , f – , f –
We fought , fought , fought
나도 알아 내가 나빴지
But I won’t give no apologizes
시간이 많이도 흘렀지
그 사이에 많이도 변했지
너가 못 알아볼 정도로
아직 못 만족해 이 정도로
벌었지 돈
but I want some more
Back then I only had u
Now look at me baby I’m flexin’ as f –
F – F – F - F – F
Fought Fought Fought Fought Fought
We f – , f – , f – , f – , f –
We fought , fought , fought , fought , fought
나도 알아 내가 나빴지
But I won’t give no apologizes
시간이 많이도 흘렀지
그 사이에 많이도 변했지
너가 못 알아볼 정도로
아직 못 만족해 이 정도로
벌었지 돈
but I want some more
Back then I only had u"
하루가 지났어 (Prod. 세현),영준,36837511,2023.09.27,607,"뭐가 됐든 준비됐어
내가 내게 배팅했어
판이 깔린 이 situation
I just wanna let it go

뭐가 됐든 감이 왔어
내기 판에 주먹 냈어
조금 늦게 내서 졌어
빤스 싹 다 찢겼어

Clearly 시작되고 있지
난 홀린 듯이 빠져들어
Ignore it, 소음 따윈 집어치워

더 멀리 바라보고 싶어
I’m all in, 다 걸었으니까
No worries, 안될 건 또 뭐 있어

정해두지 않은 한계 범위
Frame은 씌우지 마 on me
I just do, I do (come on)

불편한데 끌릴 어떤 점이
계속 나를 부를 거니
I just do, I do (come on)

뭐가 됐든 준비됐어
내가 내게 배팅했어
판이 깔린 이 situation
I just wanna let it go

뭐가 됐든 웃겨 폭스
내 심장이 뛴다 빠운스
찢길 준비됐어 빤스
갈겨줄게 딥키스

Really 재미만은 아닌
Reality 날 제법 다 걸어
이 판이 흥미로워지는 걸

I’m on it, 되돌릴 수 없어
다 벌린 판은 닫지 못해
자 얼른, 끝까지 가보자고

불안할 것 같은 우리 모험이
과연 어디가 닿는지
Watch me go, we go (come on)

시작도 안 했음 안 한 거지
멈출 수는 없어 이제
Watch me go, we go (come on)"
"너라는 사람 (Feat. Kid Wine, 영준(Brown Eyed Soul))","HAAN, 바이빈 (vibin)",36823798,2023.09.27,19,"(Shades)
(Take off)
(Shades)
(Take off)
(Shades)
(Take off)
(Shades)
(Take off)
(Shades)
(Take off)
(Shades)
(Take off)
(Shades)
(Take off)
(Shades)
(Take off)
Shades at night
These b!tches tryna take off
맨날
I ain’t fuckin’ part-time lover
So don’t f-fuck up my high
Part-time lover
So don’t f-fuck up my high
Shades at night
These b!tches tryna take off
맨날
I ain’t fuckin’ part-time lover
So don’t f-fuck up my high
Part-time lover
So don’t f-fuck up my high
선글라스 끼고 잠에 들어 요즘 In my bed
내 방은 Backstage
여권 챙겨 이건 Game plan
All black my nike fit
Like funeral outside
그림자가 쌓여가
이 밤이 더 깊어만 가
밤에도 난 shades on
얘넨 그냥 fake stars
Celebrate
We celebrate
In this +82 block
평화를 더해 하나
She dancin’ in the moonlight
너는 나의 천사
약속을 깨지마
Bloody kicks
I’m on it
Suicide city
너무 더워
너는 아냐 내 편
거울속의 그림자
Shades at night
These b!tches tryna take off
맨날
I ain’t fuckin’ part-time lover
So don’t f-fuck up my high
part-time lover
So don’t f-fuck up my high
Shades at night
These b!tches tryna take off
맨날
I ain’t fuckin’ part-time lover
So don’t f-fuck up my high
part-time lover
So don’t f-fuck up my high"
Apologize,DICAMILO,36830809,2023.09.26,432,"Eh oh ooh
I'm fallin' and fallin'
How can I trust you, hey, baby
What's love ? It's all lie

Eh oh ooh
When somebody told me loved me, I said
What's love ? It's all lie


What's love ? It's all lie
사랑하냐 묻는 말엔 미소만
아니 그런 말이 어딨어
귀찮게 굴어도 오늘 밤의 You so tight, yeah
얜 뭐라 뭐라 핑계를 대면서
날 데려가네 East to the west side
근데 그냥 속아줄게 내가 이 시간에
마음 없는 너랑 굳이 왜 싸워
이런 놈인 지 몰랐다니
그만 좀 해 나 곤란하니
몰라준다고 속상하니
모른 척이야 뭘 바라니
아, 됐고 불 좀 꺼줘
불편하면 그냥 이거 벗어
내가 미워 보기 싫다면서
잘만 자네 품에 안겨서, Leshgo


Eh oh ooh
I'm fallin' and fallin'
How can I trust you, hey, baby
What's love ? It's all lie

Eh oh ooh
When somebody told me loved me, I said
What's love ? It's all lie

What's love ? (Hey)
Let me see what your love is
What's love ? (Oh oh)
Let me see what your love is
What's love ? (Ooh, yeah)
Let me see what your love is, yeah
Let me feel what your love is, yeah
What's love ? It's all lie


Umm, 이런, 어느샌가 또
밤이 지나 해가 떠
We were hot as that 뙤약볕 Last night
모닝키스는 꽤 달콤해
I cook for ya
Even if I'm not in my studio
아, 사랑은 아니고 내 취미야
그래도 손님인데 널 어케 굶겨, uh
넌 내게 뭘 느꼈길래 꽤 자상하게 굴어
Gimme your head, girl, 말 한마디에 꿇어
평소보다 더 과감하게 그러더니
갑자기 너를 사랑하냐 왜 물어보니
됐고 불 좀 꺼줘
불편하면 그냥 이거 벗어
내가 미워 보기 싫다면서
잘만 자네 품에 안겨서, Leshgo


Eh oh ooh
I'm fallin' and fallin'
How can I trust you, hey, baby
What's love ? It's all lie

Eh oh ooh
When somebody told me loved me, I said
What's love ? It's all lie

What's love ? (Hey)
Let me see what your love is
What's love ? (Oh oh)
Let me see what your love is
What's love ? (Ooh, yeah)
Let me see what your love is, yeah
Let me feel what your love is, yeah
What's love ? It's all lie"
장난감 (2023 Ver.),참솜 (Chamsom),36829112,2023.09.26,25,"사랑이 좀 부족했나봐 요즘 들어서
부쩍 느껴져 미쩍지근해졌나봐 내 열정
무얼 찾고있었나 기억해내라 09년도
나의 목표 예 후회없도록 등번호 영구결번

꿈꾸는게 죈가 난 영원해 온라인 데이터로
보고싶을땐 불러 이어폰이나 스피커로
내 존재의 방식은 어쩌면 단순무식처럼
보여도 그 안에 이야기들은 복잡하지 굳이 트러블

만드는건 아니지 내 타입
거품 물면서 허풍 떠는 가벼운 넥타이
랩보다 시끄러운 인스타 빈깡통 랩스타
간 보는것도 능력이래 아니지 내 타입

베짱은 두둑히 조용히 인생 올인
가짜들은 지가 쓴 가사에 목 쫄리지
매주 Making Chance 난 결국에 골인
LSV 이미 저기에 holy moly!

진짜 멋
진짜 멋
인생을 걸어버린 내가 진짜 멋

가짜는 꺼져
가짜는 꺼져
떠내려가는 너의 가벼운 벌스

가짠 꺼져 all the fakes out
voice talk only 너넨 못해 facetime
cuh i see ya fxxkin lies on ya face ha
i only see u do is copy and paste ha
가짜들 목 위에 있는 체인은
내 눈에 너무 거슬려 i rlly fxxkin hate em
Shxt aint even shine 뭐 내 일은 아니지만
궁금해 어떨지 너의 내일은
U always say 통장은 늘 rainin’
사실은 가뭄인거 알아 네 수입의 메인은
Rap lesson 혹은 알바이트
꽤나 애쓴거 같은 네 가사 전부 거짓 몸에 베 있음
주 활동 무댄 무대 아닌 인터넷
앨범도 못내면서 5만장 팔리길 빌어대
온갖 주워들은 얘기들로 가살 지어내
하나부터 열까지 대체 Where the fxxk is real at

Okay hold up 가짜들 걸러
여기까지 왔다고 내 인생을 걸러
SG business 우리 깃발은 펄럭 댈뿐이야
잘하고 있지 너넨 불량
들어 스피커로
이건 펜토형 Track 위 난 가살 적어
뭐 난 그냥 쩔어 이 정도 걍 편차도 없어
쉬워 내겐 쉬워 보임 Sure thang
U a poor thing
내가 뜨면 Partay ay
진짜 멋
얼로 갔어 마치 신창원
오래 했잖아 마치 피자헛
하지만 알자나 이게 비싼 걸
진짜 멋
진짜 멋
얼로 갔어 마치 신창원
오래 했잖아 마치 피자헛
하지만 알자나 이게 비싼 걸

진짜 멋
진짜 멋
인생을 걸어버린 내가 진짜 멋

가짜는 꺼져
가짜는 꺼져
떠내려가는 너의 가벼운 벌스"
가을을 걸어요 (Vocal.정미),Iony (아이오니),36826511,2023.09.26,63,"Imma beat that hoes
Net-phonos
Break deep inside your thoughts
imma Mangrove
Rockin typo shit u never done
make yo bitch love us yeh
Coppin new shit
This & that , this & that
Imma beat that hoes
Net-phonos
Break deep inside your thoughts
imma Mangrove
Rockin typo shit u never done
make yo bitch love us yeh
Coppin new shit
This & that , this & that This & that
this & that This & that , this & that
This & that , this & that , this & that
Yeh i twist my faith
I wasn't borned like this
I took a path of anarchy
Then I do more like,
""Me against the world ""
Since when i was small like this
I used to Yelled at stupid hoes like ""U CAN KISS MY ASS""
Yeh i used to rolling shit like a
Seth Rogen
Cops won't let me do this shit but
Imma soldier
Handed over lot of pills
See if she gonna swallow
I just noticed i got skills
I should write a column
Rest in peace inside the club
Cuz yo damn loner
I got friend used to be opps
Now they wanna follow
DBSS on my skin , like a king cobra
9 rings on my finger i feel like a hydra
Watch yo back i'll Bite ya’ll
Imma beat that hoes
Net-phonos
Break deep inside your thoughts
imma Mangrove
Rockin typo shit u never done
make yo bitch love us yeh
Coppin new shit
This & that , this & that
Imma beat that hoes
Net-phonos
Break deep inside your thoughts
imma Mangrove
Rockin typo shit u never done
make yo bitch love us yeh
Coppin new shit
This & that , this & that
This & that , this & that This & that
this & that This & that , this & that
This & that , this & that This & that
this & that This & that , this & that
This & that , this & that This & that"
bad boy syndrome,daki,36824895,2023.09.25,56,"뺑 돌아왔네, 차려보자고, 정신
다짐하기 몇 년째 주말 되면 까먹지
일어나 먹는 점심, 대충 5시
저녁은 애매하니 때우는 걸로, 안줏거리, 죄다
거기서 거기, 모여봤자, 끼리끼리
열 내는 얘기도 이미 식은 걸 자꾸 뎁히지
번듯해 보여도 여기 전부 다 찌질이
어떻게 다들 밥값하고 산다는 게 신기
지난 시기, 달라진 건 나이 앞자리
만으로 치니 어려진다는데 뭐가 달라짐
해가 뜨거나 바뀌거나 밖으로 굴러다녀
주량 그대로인데 회복 잘 안되는 건 사실
미래 같은 고민, 오늘이 제일 어린 내가
뭘 알겠어, 역시 믿고 있어, 내일의 아저씨
당장 필요한 건 또렷한 어제의 기억과
입금돼 있어야 할 카드 깡, 뿜빠이

어딜 가도 나의 특, 특
티가 나네, 눌러 꾹꾹
언제부터 계획대로 됐다고
이왕 이렇게 된 거 그냥 될 대로
털어버려, 그냥 툭툭
보이면 어쩔래? 틈, 틈
잘 풀리면 좋은 거지, 오늘 모여, 내가 쏠게, 다
안 풀리면 어쩌라고 그냥 배 째라

Let me introduce myself 해줄 수밖에
열다섯 중학생보다 무식한 쇠고집에
단골집에 박혀, 군대 풀 썰만 세어도
우스꽝스레 순삭 되지, 두 시간 쌩
술 빼는 형 있다면 바로 pxxxy가 돼
드립 칠 땐 누나들이 되려 풀발기해
내빼는 사람 없이 가끔 물만 빼
멀쩡히 자리에 있을라 함 챙겨, 술 탄 수액
자신 넘치는 모임 아니 어쩌면 자의식 과잉
텐션들은 거의 늘 저세상 급 하인간‘s
여기 입담은 rude but, 마음씨는 nice guy
술값 n빵이어도 하나같이 못 해, 나잇값
다 소주 깔 땐 무조건 고주망태
근데 보증 안 된 저 어중이떠중이한테는
안 지지, 우린 취한 놈이 제일로 멀쩡해
내일이 불안할수록 부족한 진로를 걱정해

x발, 입에 걸레 문 새끼들이 모이는 party
안주 같은 잡몹들 빼고 보스만 잡지
곧 수만 가지 개소리들이 떨어져, 빨리
젖어버리자고, 작업은 내일로 맞지?
해리야, 빨리 막-맥 가져와
여기 사장님들 술잔이 비었다, 아 고작
요만치 먹고 취한 건 아니지? 산송장
몇 구 더 치우고 장례는 보내자, 5차
모자란 적 없어, 빡빡이 Oll처럼
매일 숙취가 넘쳐, 단단히 속 버려
울리는 알람은 보기 싫어서 덮어
어차피 집단적 독백들
말은 이래도 한 그릇씩 다 해
합류를 원한다면 서류 집어넣어
밤새 살아 있다면 칭호에 넣어, 하인간
난 빠질게, 이미 넘쳐, 나이가

어딜 가도 나의 특, 특
티가 나네, 눌러 꾹꾹
언제부터 계획대로 됐다고
이왕 이렇게 된 거 그냥 될 대로
털어버려, 그냥 툭툭
보이면 어쩔래? 틈, 틈
잘 풀리면 좋은 거지, 오늘 모여, 내가 쏠게, 다
안 풀리면 어쩌라고 그냥 배 째라

배 째라는 life style로 난 straight outta 마포
부어라 마셔, rockin’ with the 하인간 brothers
안 풀리는 문제, I don't really give a damn
술에 취해서 스트레스 해소, 내일의 숙취에서 허덕일 땐
병x인데 본업이 여전히 wanna be래
이게 현실이기에 걱정이 돼, 너거 미래
일할 땐 하고 놀 땐 놀아, that's how we do
랩 할 때나 취할 때나 걱정 없는 합의금
말하기도 좀 그래, 귀찮음
그냥 바로 pop that green bottles
우린 평균 정신연령이 거의 민짜
나름 MZ니까, 깔아도 돼, 밑 잔
I'm polishing that off like 한강껍데기
Don't tryna flex on me, 눈 딱 감고 대기
해봤자, 너거들 과는 I don't fxxk with
못하는 놈은 알아서 말아먹지

어딜 가도 나의 특, 특
티가 나네, 눌러 꾹꾹
언제부터 계획대로 됐다고
이왕 이렇게 된 거 그냥 될 대로
털어버려, 그냥 툭툭
보이면 어쩔래? 틈, 틈
잘 풀리면 좋은 거지, 오늘 모여, 내가 쏠게, 다"
SUNspot,임다이 (Im DAI),36821408,2023.09.24,23,"Why’d you have to be a thing
You could’ve stayed in people’s dreams
Shameful talentless that’s me
Andrei Andrei 이유리

네가 사라지면 인생이 편할까
I don’t really know how to feel about that
멀리서 널 날 우릴 바라봤어 애증
계승 받은 것의 difference
You a 폐급 폐급 폐급

The seat next to you is for corrupt folks
It’s not a good place for the hard-workers
The dreamers
Manifesters
늦게 피는 꽃
That do not have the patience to marvel
Whom do not have the guts to possibly
Exploit and suck the bottom

해선 안 될 생각을 매번 했어
Unbalanced heavens
호텔에 배척받은 심정이 check in
Pack up your bags
We getting out this situation
머무르면 의미 없어져
투자한 time and effort
네 냄새 밴 옷감은 전부 wasted

Why’d you have to be a f—king thang
네가 이 세상에서 사라졌으면 해
널 볼 생각에 침대에서 뒤척여
진짜로 떠나면 인생이 싱거워
Why’d you have to be a f—king thang

Andrei
Andrei
Do you hear me
Confusion
a chance
Chance
Grasp it
No, refuse it

Mr. 홍당무 that aint for you
Mr. 홍당무 that aint for you
She aint for you he aint for you
Mr. 홍당무 that aint for you

You hear them chirping Andrei
넌 가서 쟁취
체취도 외워버릴
My one and only pet peeve
Wish you the best things
And the worst results
The world revolves
Mainly round you
나도 다름 명품 조연

Why’d you have to be a f—king thang
네가 이 세상에서 사라졌으면 해
널 볼 생각에 침대에서 뒤척여
진짜로 떠나면 인생이 싱거워
Why’d you have to be a f—king thang"
여전히 난,나기철,36820830,2023.09.23,701,"향수도 바꿨어
너가 특히 좋아하던 르라보 걸로
말투도 고쳤어 너가 그렇게 말하지 말래서
점점 지쳐가
도통 모르겠어 그럼 애초에 왜 사랑한다고 말한 거야

전에 그 친구가 또 그리운 건지
아님 분위기에 휩쓸린 거야 뭐야
이번엔 거짓말은 하지 말아 줘
난 아직 너의 얼굴을 바라보기만 해도 기분이 좋은데
더 이상 내가 할 수 있는 게 없는걸

얼마나 더 버려야 날 사랑해 줄래
다른 사람이 되면 너가 행복할까 해
얼마나 더 버려야 날 사랑해 줄래
Tell my how
사랑한다는 말 하나 듣기가 쉽지 않아

I just wanna be your man
I just wanna be your man man man
정말 딱 그거뿐인데

우리 집에선 내가 제일 착해
나 분리수거까지 완전 잘해
이러다가 나까지 버려지겠네
네 존재만으로 나한테는 아주 넌센스 같아서

풀기가 아주 어려워
장난칠 기분 아냐 이젠 나도 알아야겠어

너 또 저번처럼 말 돌릴 거면 지금 지금 말해줘
뻔히 보이는 결말 난 지긋해 지긋 지긋
그런 표정 짓지 마

아리송한 표정에 더 이상 내가 할 수 있는 게 없잖아

얼마나 더 버려야 날 사랑해 줄래
다른 사람이 되면 너가 행복할까 해
얼마나 더 버려야 날 사랑해 줄래
Tell my how
사랑한다는 말 하나 듣기가 쉽지 않아

I just wanna be your man
딱 그거뿐인데
언제까지나 지켜봐야만 하는데 girl
화를 내고 싶어도 입이 잘 안 떨어지네
단호한 너의 앞에 더 이상 내가 할 수 있는 게 없는걸

얼마나 더 버려야 날 사랑해 줄래
다른 사람이 되면 너가 행복할까 해
얼마나 더 버려야 날 사랑해 줄래
Tell my how
사랑한다는 말 하나 듣기가 쉽지 않아

I just wanna be your man
I just wanna be your man man man
정말 딱 그거뿐인데"
나의 천사 댕댕이,천소아 (Cheon Soa),36821094,2023.09.23,53,"어 나야
야 오랜만이다 진짜
요즘 뭐해
나
나는 뭐 계속 유튜브 하고 연기도 하고
그러고 지내고 있지
근데 너 요즘 뭐하고 지내


어쩌다 보니 나도 여기까지 왔지
누구보다도 안될 것 같던 나였지
앨범 한 장 내보는 게 소원이었었던 내가
이제는 누군가의 앨범을 제작하다니
그거 아니
누군가의 꿈을 이루는 게
또 내 꿈이 되는 삶이 뭔지
거리에서 들리는 내 노랫소리 보다
우리 아티스트 음악이 들릴 때가 더 좋아
요즘은 전같이 곡을 만들지도
가사를 쓰지도 않고 있어 난
원써겐이란 이름보다
박진우란 이름이 익숙하고 편해져 가
그렇다고 꿈을 포기한 건 아냐
가던 길 계속 걸어가는 중
형태가 다르다고 다른 꿈이 아냐
인생의 계절이 바뀐 것뿐

요즘 넌 어때 난 아직 살아 있어
연락은 자주 못해도
아무렴 어때 아프지만 않으면 돼
oh yes, do what you wanna do
고민이 너무 많겠지만
just do what you gotta do
그저 오늘을 살아가면 돼
so what are you gonna do
어제에 머무르지 마
너의 시간을 가득히 행복한 추억들로만 채워

꿈을 꿀 나이가 지났다고
한숨만 내뱉는 내 자신을 보며
샤워기를 떨어뜨렸지
아오 발등에 찍혀서 아파하는데
뭔가가 머릿속에 스쳐 지나갔지
라임 패턴 그리고 공예 제작 도색
잡다한 예술이 내 뇌를 자극했지
이때였을 거야 뇌에 주름이 생긴 게
게임처럼 레벨이 빠바바밤 올랐네
미술을 시작 10개월간 75개의 작품 완성
아트토이 제작 제2의 인생 시작
어차피 살아있는 한
우리는 배신 상처 많은 것들을 겪을 테니까
어차피 살아있는 한
이별 대출 끔찍한 일들이 반복될 테니까 말이야
그러니까 하고 싶은 걸 하든 안 하든
우린 결국 좌절할 테니 그냥 달려가
우리가 웃든 울든 쓰러지든
결국 늙어갈 테니 하고 싶은 걸 하며 살아가

요즘 넌 어때 난 아직 살아 있어
연락은 자주 못해도
아무렴 어때 아프지만 않으면 돼
oh yes, do what you wanna do
고민이 너무 많겠지만
just do what you gotta do
그저 오늘을 살아가면 돼
so what are you gonna do
어제에 머무르지 마
너의 시간을 가득히 행복한 추억들로만 채워

아무것도 없을 때도 그저 내가 가진 건
확신은 없지만 잘 될 거라는 믿음
현실의 벽이 높을 때도 쉽게 주저앉지 마 yeh
아직 긴 시간이 남아있는 걸

요즘 넌 어때 난 아직 살아 있어
연락은 자주 못해도
아무렴 어때 아프지만 않으면 돼
oh yes, do what you wanna do
고민이 너무 많겠지만
just do what you gotta do
그저 오늘을 살아가면 돼
so what are you gonna do
어제에 머무르지 마
너의 시간을 가득히 행복한 추억들로만 채워

야 그래도 잘 살고 있네
그래 사는 거 뭐 다 똑같다 그치
힘들면 가끔 연락하고 또 수다 떨고 그러자
나도 잘 지내고 있을게
잘 살아"
각자도생,영탁,36819883,2023.09.23,21,"Hope get milion checks
After this for the nights
또 맘편히 잠들긴 어려우니
또 다시 꺼내 all my pain
아이디어를 고통과 교환해서
망상이 날 휘감아대 매일
Matter designer
색깔을 조합해 다시 만들어
로고안에 널 전부 담어
Matter designer
난 문제를 디테일하게 만들어
너란 상처를 다시 끌어 안어
아직 일어나지도 않은 일에
대입해 너와 날
누가 죄인인지 따져봤자야
내가 미안해
걱정하지 말라는 말 정도로는 안심이 안되서
내 의심 때문에 싸우고 너도
포기했다는걸 알기에 내 탓을 해
동시에 받고 싶어하지 위로
Oh no
I hate this delusion in 나의 brain
문제가 떠올라 잠에서 깨
의심이 들어도 난 티를 못내
실망감을 안겨주기전에
그만하자고 또 홀로 되뇌이네
널 놓아줄 수만 있다면
난 뭐든 하겠어
아마 너에 대한 욕심이 너무 커버려서
널 괴롭히고 난 더 이기적으로 굴어
끝이나더라도 내가 나쁜놈이 될게
Hope get milion checks
After this for the nights
또 맘편히 잠들긴 어려우니
또 다시 꺼내 all my pain
아이디어를 고통과 교환해서
망상이 날 휘감아대 매일
Matter designer
색깔을 조합해 다시 만들어
로고안에 널 전부 담어
Matter designer
난 문제를 디테일하게 만들어
너란 상처를 다시 끌어 안어
나도 내가 싫어
피해의식이 그린 너 때문에
망가져버린 나의 삶
매달리는 태도
꼬여버린 말투와 불안정한 표정은 전부 다
잠 못 이루던 밤
너와 이별하던 날
그 날이였어
몇일을 참았던
터지려 했던 눈물이 흘러버린게
huh
wait a minute
희미해져가 어제의 기억이
너무 많은 술
너무 많은 생각에
멍이 들어버린 믿음과 우리 사이 관계
넌 말해
""you think too much""
""쓸데없는 말 위주로 talk too much""
""의심 안하겠다는 약속도 넌 지키지도 못할거면서""
왜 했녜 빈말
늘 그래 난 지금만
""괜찮아""
넘기려하는 attitude
아마 이게 독이 되겠지 우리 사이에
백신 따위는 없으니 난 다시
써야만 했어 mask on my face
내 속마음을 숨기려면 어쩔 수 없었으니
너도 알테니까 나의 문제를
Hope get milion checks
After this for the nights
또 맘편히 잠들긴 어려우니
또 다시 꺼내 all my pain
아이디어를 고통과 교환해서
망상이 날 휘감아대 매일
Matter designer
색깔을 조합해 다시 만들어
로고안에 널 전부 담어
Matter designer
난 문제를 디테일하게 만들어
너란 상처를 다시 끌어 안어"
OVER,이세계아이돌,36820644,2023.09.23,70,"반짝이는 저 별을 좀 밀어내
널 하늘 위에 가득 새기고 싶어
어둡고 험한 길에 내가 길을 잃을 때
너란 별을 따라 달릴 수 있게

밤하늘 가득한 별빛은 너를 따라 빛나 Yeah
마치 네가 날 바라보는 것만 같아 Yeah
너와 나 without saying nothing
and we know what we still thinking
and I know and I know and I know
우린 이미 알고 있잖아

매일 난 허우적대 너란 우주 안에
너의 빛줄기를 타고 I will fly to the moon
Be for you know with ill be on my way

반짝이는 저 별을 좀 밀어내
널 하늘 위에 가득 새기고 싶어
어둡고 험한 길에 내가 길을 잃을 때
너란 별을 따라 달릴 수 있게

너로 가득한 이 밤
Ill be moving toward your light
To the Moon
To the Moon

아름다워 everything
우리 함께 everyday
To the Moon
To the Moon

시원한 밤공기를 타고
너에게로 드라이브
마치 흰 구름 위를 떠 다는 걸
너와 나 without saying nothing
and we know what we still thinking
and I know and I know and I know
우린 이미 알고 있잖아

매일 난 꿈을 꿔 어린아이처럼
너의 빛줄기를 타고 I will fly to the sky
Be for you know with ill be on my way

반짝이는 저 별을 좀 밀어내
널 하늘위에 가득 새기고 싶어
어둡고 험한 길에 내가 길을 잃을때
너란 별을 따라 달릴수 있게

너로 가득한 이 밤
I’ll be moving toward your light
To the Moon
To the Moon

아름다워 everything
우리 함께 everyday
To the Moon
To the Moon

너로 가득한 밤
I’ll be moving toward your light
To the Moon
To the Moon

아름다워 everything
우리 함께 everyday
To the Moon
To the Moon"
Call me back,베리코이버니 (verycoybunny),36819994,2023.09.22,"1,960","나는 알아 주머니 안의 출처
거두어진다면 나는 훔쳐
낮에는 회개 밤에는 회계
어제는 패배했으나 오늘은 예배

이제 꿈의 목전에 멈췄네
다음을 향해 펴 나의 어깨
다시 앞과 위 향해
뒤로 돌린 목
잔 올리고 Holy Toast to the

내 style 애기 피부같이 clean
새로 신은 신은 닦여 마치 후임
Paparazi 만들어 Magazine

Hermes에서 꺼내 사도신경
주기도문 그 틈 수표 집어
불침번 때 만든 Premium

자매여 이건 넘나 개쩔어
망한다 했던 쉐키들 패버려
관둘 수 없다 부활한 나사렛처럼

더 원해 비싼 옷 집과 차
벽에는 걸리겠지 Picasso와
Andy Warhol 내 입술엔 휘파람
리차드 찰 손 그어 십자가

나는 알아 주머니 안의 출처
거두어진다면 나는 훔쳐
낮에는 회개 밤에는 회계
어제는 패배했으나 오늘은 예배

이제 꿈의 목전에 멈췄네
다음을 향해 펴 나의 어깨
다시 앞과 위 향해 뒤로 돌린 목
잔 올리고 Holy Toast to the Holy Ghost

잔 올리고

Holy Toast to the Holy Ghost

잔 올리고

Holy Toast to the Holy Ghost
In the Ghost of Rolls Royce

할 때까지 모셔 고이
아비가 된 인천 Boy
성배를 잡은 손

잔 올리고

Holy Toast to the Holy Ghost

완벽해 Perfect
겁과 벽과 적 내 옆에
동시에 두고 원 샷 성배

Trinity timin' trinity science
쟤네가 과연이라 외친 거 난 자연스럽게 증명
증인은 증거로 증언

보여 vision 올려 기준
완성을 향해 가 BewhYism
하지 않아 돼있어 준비는

내가 틀렸단 네 생각 틀렸다
등 보여주며 올라 내 손엔 pull up bar
이 게임 다시 설립 깃발은 펄럭
벌리는 풀잎
내 노랜 울려 교회와 클럽 안

나는 알아 주머니 안의 출처
거두어진다면 나는 훔쳐
낮에는 회계 밤에는 회개
어제는 패배했으나 오늘은 예배

이제 꿈의 목전에 멈췄네
다음을 향해 펴 나의 어깨
다시 앞과 위 향해 뒤로 돌린 목
잔 올리고 Holy Toast to the Holy Ghost

잔 올리고

Holy Toast to the Holy Ghost

잔 올리고

Holy Toast to the Holy Ghost
In the Ghost of Rolls Royce

할 때까지 모셔 고이
아비가 된 인천 Boy
성배를 잡은 손

잔 올리고
Holy Toast to the Holy Ghost"
